ID_unique,POINT_X,POINT_Y,LandPrice,Available Grid intake(Feed-in)(MW),Grid_supply,Possible Location feed-in to Grid(MW),Actual required at location(MW),Congestion(MW),Feed_in_congestion(MW),Probability
3877,158713.6515,383432.3027,293.5599976,64,77,137.9110689,110.1706551,33,74,0.618652165
3879,162999.428,381572.0132,278,190,207,290.6023465,197.6820818,-9,101,0.856625736
3881,159561.8003,383166.9484,316.0398865,64,77,137.9110689,110.1706551,33,74,0.703609347
3884,159966.0805,382743.9973,551.0748291,64,77,137.9110689,110.1706551,33,74,0.670599043
3885,162978.3241,382267.6966,301.5343628,190,207,290.6023465,197.6820818,-9,101,0.728383064
3887,159531.4544,383341.3777,359.8592529,64,77,137.9110689,110.1706551,33,74,0.725405037
3889,161822.7631,387639.6962,338.789917,190,207,290.6023465,197.6820818,-9,101,0.626679361
3890,161034.9924,385287.3979,309.0524292,109,111,128.9965795,121.8170066,11,20,0.619077682
3893,161852.5307,386069.3901,250.4453583,190,207,290.6023465,197.6820818,-9,101,0.619038522
3894,159655.0965,381759.1206,224.4600067,64,77,137.9110689,110.1706551,33,74,0.601997614
3895,162644.7907,381170.2403,435.162323,190,207,290.6023465,197.6820818,-9,101,0.715745211
3898,158440.2437,380791.219,357.3895569,64,77,137.9110689,110.1706551,33,74,0.54685539
3900,160303.2638,388188.5959,430.2799988,190,207,290.6023465,197.6820818,-9,101,0.530915916
3902,163616.9963,381594.1158,654.2999878,190,207,290.6023465,197.6820818,-9,101,0.754006922
3904,161868.7583,383286.8616,403.3536987,190,207,290.6023465,197.6820818,-9,101,0.648320436
3905,160139.7815,385310.9063,258.6492615,109,111,128.9965795,121.8170066,11,20,0.763835549
3906,163841.2569,382541.6521,360.0322571,190,207,290.6023465,197.6820818,-9,101,0.620840073
3915,161700.7874,382087.8401,780.7919312,190,207,290.6023465,197.6820818,-9,101,0.7991786
3916,163238.2067,382330.184,382.2390747,190,207,290.6023465,197.6820818,-9,101,0.753278911
3923,159845.6567,385111.6705,292.2997131,109,111,128.9965795,121.8170066,11,20,0.727170348
3930,159983.7906,383972.9935,395.7269287,0,0,0,0,0,0,0.664881229
3934,158460.3465,381495.18,309.1042175,64,77,137.9110689,110.1706551,33,74,0.621806383
3938,162342.1098,382855.2065,332.3995361,190,207,290.6023465,197.6820818,-9,101,0.766309857
3939,159315.7128,381254.1883,285.6879883,64,77,137.9110689,110.1706551,33,74,0.594475269
3941,161541.2551,385522.4166,289.0743408,190,207,290.6023465,197.6820818,-9,101,0.670260549
3945,161121.519,383008.0539,396.5599976,64,77,137.9110689,110.1706551,33,74,0.71471715
3948,160715.4458,386113.7399,292.9148254,109,111,128.9965795,121.8170066,11,20,0.585195541
3954,159330.6574,381630.9738,240.0754852,64,77,137.9110689,110.1706551,33,74,0.564249873
3957,162055.7893,385225.1339,596.5463867,190,207,290.6023465,197.6820818,-9,101,0.574031115
3958,161568.8246,384084.0269,367.9511719,190,207,290.6023465,197.6820818,-9,101,0.528447509
3961,161165.3974,385950.2313,279.4308472,190,207,290.6023465,197.6820818,-9,101,0.538031578
3963,159729.5842,382546.7214,367.6777649,64,77,137.9110689,110.1706551,33,74,0.549971759
3965,161687.1226,381448.757,606.6347046,190,207,290.6023465,197.6820818,-9,101,0.633961082
3966,160321.3112,386497.7955,556.9141235,109,111,128.9965795,121.8170066,11,20,0.570411503
3971,160293.0329,383240.1046,349.9757996,64,77,137.9110689,110.1706551,33,74,0.794224739
3972,163499.4283,383260.617,282.5363464,190,207,290.6023465,197.6820818,-9,101,0.74681741
3975,159565.752,388036.9636,406.4242249,109,111,128.9965795,121.8170066,11,20,0.533096015
3978,162633.6861,388191.7226,374.6350708,190,207,290.6023465,197.6820818,-9,101,0.507527709
3979,159572.8063,381640.1631,227.9129944,64,77,137.9110689,110.1706551,33,74,0.631686926
3980,159278.6508,383304.2436,380.7200012,64,77,137.9110689,110.1706551,33,74,0.673813224
3982,161069.2395,384038.1712,329.7709045,190,207,290.6023465,197.6820818,-9,101,0.688154817
3986,159008.1981,381865.1094,470.5599976,64,77,137.9110689,110.1706551,33,74,0.538461268
3988,160498.64,385420.499,390.75,109,111,128.9965795,121.8170066,11,20,0.745204568
3990,163688.8932,382658.6917,325.4004517,190,207,290.6023465,197.6820818,-9,101,0.649654031
3994,160575.2529,382648.8607,379.2225037,64,77,137.9110689,110.1706551,33,74,0.861775875
3998,159733.9385,381148.5825,256.2310486,64,77,137.9110689,110.1706551,33,74,0.630667806
4001,158174.9716,380766.9937,462.7999878,64,77,137.9110689,110.1706551,33,74,0.538586497
4006,158950.6933,383157.2121,337.5250549,64,77,137.9110689,110.1706551,33,74,0.595738471
4008,162407.1228,382154.1728,407.5898132,190,207,290.6023465,197.6820818,-9,101,0.780473948
4011,162109.3478,383950.0102,587.5285034,190,207,290.6023465,197.6820818,-9,101,0.530223072
4013,159317.679,388049.3685,367.3602905,109,111,128.9965795,121.8170066,11,20,0.50738734
4015,160785.2696,384005.7642,236.0399933,109,111,128.9965795,121.8170066,11,20,0.74768281
4017,161928.2079,387134.6244,321.4489441,109,111,128.9965795,121.8170066,11,20,0.565682828
4021,160905.4434,387702.185,376.3882141,190,207,290.6023465,197.6820818,-9,101,0.50804764
4022,159012.8289,383918.2136,300.5001831,64,77,137.9110689,110.1706551,33,74,0.511294484
4024,159882.4462,388241.5287,413.1760559,109,111,128.9965795,121.8170066,11,20,0.525481582
4028,162363.1146,385876.496,749.5200195,190,207,290.6023465,197.6820818,-9,101,0.564379036
4029,157055.8428,383263.5083,439.3411255,64,77,137.9110689,110.1706551,33,74,0.525499344
4031,158499.3508,381164.4689,340.5993958,64,77,137.9110689,110.1706551,33,74,0.686927378
4032,160828.5708,386660.0818,255.1990967,109,111,128.9965795,121.8170066,11,20,0.563365459
4038,160952.9376,384738.3683,245.6399994,109,111,128.9965795,121.8170066,11,20,0.599089742
4042,162852.042,387810.4068,317.3000488,190,207,290.6023465,197.6820818,-9,101,0.514722943
4046,163113.269,382181.6444,304.6400146,190,207,290.6023465,197.6820818,-9,101,0.745049894
4047,160215.9077,381343.6645,277.3169861,64,77,137.9110689,110.1706551,33,74,0.678600073
4052,160987.9511,384506.1333,209.8800049,109,111,128.9965795,121.8170066,11,20,0.615795314
4054,159157.7256,380983.8354,352.512146,64,77,137.9110689,110.1706551,33,74,0.573327184
4060,162025.8345,387750.6296,337.3302917,190,207,290.6023465,197.6820818,-9,101,0.621643245
4063,160749.0685,384640.2484,375.87146,109,111,128.9965795,121.8170066,11,20,0.661581457
4077,160623.6214,382340.4345,361.4135437,64,77,137.9110689,110.1706551,33,74,0.792340696
4082,160679.9058,385337.1843,286.1130981,109,111,128.9965795,121.8170066,11,20,0.733194351
4083,161922.7436,383133.4618,445.3987732,190,207,290.6023465,197.6820818,-9,101,0.674522579
4084,158744.7403,380952.5625,326.5993042,64,77,137.9110689,110.1706551,33,74,0.58218056
4085,159705.2437,381034.4314,278.1661987,64,77,137.9110689,110.1706551,33,74,0.60606873
4086,160192.0842,384472.1137,276.1977539,109,111,128.9965795,121.8170066,11,20,0.701448679
4090,159494.5494,381415.4256,294.1499939,64,77,137.9110689,110.1706551,33,74,0.605819106
4093,160224.1419,385064.3293,378.6799927,109,111,128.9965795,121.8170066,11,20,0.747020185
4095,160561.5443,388307.812,469.1600037,190,207,290.6023465,197.6820818,-9,101,0.506124914
4096,161429.7605,383646.4256,301.1011963,0,0,0,0,0,0,0.599356294
4101,161732.6779,383482.6366,373.4369812,190,207,290.6023465,197.6820818,-9,101,0.608195901
4108,160118.2603,387855.5838,340.3210144,190,207,290.6023465,197.6820818,-9,101,0.540131509
4109,160952.1119,387012.1306,453.6358948,190,207,290.6023465,197.6820818,-9,101,0.539141119
4111,163719.3825,382175.2313,295.1400146,190,207,290.6023465,197.6820818,-9,101,0.662111163
4117,163157.6748,384179.0253,186.6880188,190,207,290.6023465,197.6820818,-9,101,0.522398114
4118,163033.7362,381250.9809,433.177948,190,207,290.6023465,197.6820818,-9,101,0.79615885
4119,163819.1289,384057.6629,434.536499,190,207,290.6023465,197.6820818,-9,101,0.600516081
4125,158959.6209,384855.5057,900.0471802,109,111,128.9965795,121.8170066,11,20,0.613613248
4132,161660.4288,387292.2581,287.2000122,109,111,128.9965795,121.8170066,11,20,0.576740444
4134,161951.4831,386222.0377,275.155426,190,207,290.6023465,197.6820818,-9,101,0.536553085
4137,161346.4374,387518.7201,307.4537048,190,207,290.6023465,197.6820818,-9,101,0.565864861
4138,162026.8248,381994.8321,343.5031433,190,207,290.6023465,197.6820818,-9,101,0.813593686
4139,161435.4138,387840.2603,320.5640869,190,207,290.6023465,197.6820818,-9,101,0.540705383
4142,162154.6218,385276.4769,518.8692627,190,207,290.6023465,197.6820818,-9,101,0.566443443
4143,157122.6889,383148.1787,481.6677856,64,77,137.9110689,110.1706551,33,74,0.521194041
4146,161458.2068,383903.9003,355.4472656,190,207,290.6023465,197.6820818,-9,101,0.620042622
4147,160118.2584,381108.3605,306.3599854,64,77,137.9110689,110.1706551,33,74,0.638890505
4154,158987.9102,384428.515,478.8800049,109,111,128.9965795,121.8170066,11,20,0.590278983
4159,160334.9828,387444.0489,368.0404663,109,111,128.9965795,121.8170066,11,20,0.558151543
4163,158791.734,381126.6086,329.3269348,64,77,137.9110689,110.1706551,33,74,0.629696488
4166,163704.2511,383076.7478,254.3099365,190,207,290.6023465,197.6820818,-9,101,0.720892727
4167,157993.7348,381628.3993,316.3268127,64,77,137.9110689,110.1706551,33,74,0.500539064
4174,160871.815,383486.1329,294.4371643,109,111,128.9965795,121.8170066,11,20,0.758799255
4177,160843.975,382874.1414,249.4187775,64,77,137.9110689,110.1706551,33,74,0.848573029
4178,161750.9023,385149.2502,281.008606,190,207,290.6023465,197.6820818,-9,101,0.586989403
4182,162714.1204,388022.427,324.2200012,190,207,290.6023465,197.6820818,-9,101,0.513167441
4190,159612.3167,382689.6108,435.9627075,64,77,137.9110689,110.1706551,33,74,0.515798867
4192,160109.3244,381966.6392,332.5330505,64,77,137.9110689,110.1706551,33,74,0.66686976
4195,157673.0419,383913.9005,411.4150085,109,111,128.9965795,121.8170066,11,20,0.539211512
4200,163237.4589,383488.4505,262.7999878,190,207,290.6023465,197.6820818,-9,101,0.770819545
4204,162546.3303,381302.36,320.4207764,190,207,290.6023465,197.6820818,-9,101,0.75159812
4205,162454.4955,382286.9632,473.3083801,190,207,290.6023465,197.6820818,-9,101,0.761928797
4210,162246.0535,385636.918,471.8226013,190,207,290.6023465,197.6820818,-9,101,0.581030905
4213,159412.2797,383093.0107,296.0657349,64,77,137.9110689,110.1706551,33,74,0.626522005
4215,160420.312,384387.828,301,109,111,128.9965795,121.8170066,11,20,0.729608834
4219,161750.8044,386776.9064,318.9150085,109,111,128.9965795,121.8170066,11,20,0.503451169
4220,161435.5146,386861.8101,338.4100037,109,111,128.9965795,121.8170066,11,20,0.517188966
4223,158807.5745,384802.9138,904.2129517,64,77,137.9110689,110.1706551,33,74,0.599046648
4226,159398.7323,385282.7287,423.2219543,109,111,128.9965795,121.8170066,11,20,0.636411071
4241,163459.4619,382912.4965,319.299408,190,207,290.6023465,197.6820818,-9,101,0.724669397
4242,159158.749,383631.2547,265.3025513,64,77,137.9110689,110.1706551,33,74,0.638970017
4246,158219.6549,381187.4825,329.8735352,64,77,137.9110689,110.1706551,33,74,0.635896623
4247,160619.537,387571.1131,335.2200012,190,207,290.6023465,197.6820818,-9,101,0.53007865
4249,159962.7667,383391.1014,318.9200134,64,77,137.9110689,110.1706551,33,74,0.762910724
4250,159853.6409,384346.4253,308.8129272,109,111,128.9965795,121.8170066,11,20,0.621342659
4251,161477.8135,386328.9818,394.4473877,190,207,290.6023465,197.6820818,-9,101,0.515558541
4252,159869.8933,382094.8061,235.6994934,64,77,137.9110689,110.1706551,33,74,0.577951074
4255,161361.5204,381512.5022,735.5273438,190,207,290.6023465,197.6820818,-9,101,0.624122083
4256,160719.1886,384217.6788,269.4502869,109,111,128.9965795,121.8170066,11,20,0.741059661
4258,163109.7332,381070.6099,338.1123657,190,207,290.6023465,197.6820818,-9,101,0.755543947
4261,160077.4718,381203.7824,282.7399902,64,77,137.9110689,110.1706551,33,74,0.664998353
4263,163058.5886,382761.7332,365.3641663,0,0,0,0,0,0,0.74835819
4264,160225.0467,386306.5153,396.2902527,109,111,128.9965795,121.8170066,11,20,0.569929957
4266,162269.4549,382998.5194,406.1692505,190,207,290.6023465,197.6820818,-9,101,0.746606946
4271,160745.3347,382816.9938,414.3912048,64,77,137.9110689,110.1706551,33,74,0.86692363
4273,159029.4279,383058.8858,307.9459229,64,77,137.9110689,110.1706551,33,74,0.565122545
4275,159435.8629,381182.9157,325.6570129,64,77,137.9110689,110.1706551,33,74,0.607257664
4276,164002.3325,382344.2067,433.0992432,190,207,290.6023465,197.6820818,-9,101,0.535790443
4277,159025.4886,384632.9455,564.2405396,109,111,128.9965795,121.8170066,11,20,0.590003729
4278,161965.023,383854.3691,558.8743286,190,207,290.6023465,197.6820818,-9,101,0.547941864
4280,162164.8763,380963.4874,434.2060852,190,207,290.6023465,197.6820818,-9,101,0.557119906
4282,160678.5156,381808.3774,485.5,64,77,137.9110689,110.1706551,33,74,0.697767794
4284,159746.4033,385037.5683,245.081192,109,111,128.9965795,121.8170066,11,20,0.681954145
4289,159758.3599,381718.7591,228.8379974,64,77,137.9110689,110.1706551,33,74,0.642025888
4293,162470.2482,383743.1028,974.1973267,190,207,290.6023465,197.6820818,-9,101,0.741647422
4294,159524.8663,385245.5998,337.5565796,109,111,128.9965795,121.8170066,11,20,0.650008082
4299,162840.9667,382882.6352,467.8167114,190,207,290.6023465,197.6820818,-9,101,0.719313204
4302,161817.8319,383387.2028,327.9599915,190,207,290.6023465,197.6820818,-9,101,0.610121846
4304,160333.4639,382448.7568,288.3902588,64,77,137.9110689,110.1706551,33,74,0.740138292
4308,159813.6345,383739.4484,355.8954163,64,77,137.9110689,110.1706551,33,74,0.720953763
4310,160858.3403,382361.4024,522.8394165,64,77,137.9110689,110.1706551,33,74,0.825289905
4311,161594.9632,381765.2226,522.2537842,190,207,290.6023465,197.6820818,-9,101,0.698264062
4314,162233.8881,387222.2437,297.96875,190,207,290.6023465,197.6820818,-9,101,0.567261636
4315,163465.0416,382090.3464,282.4674683,190,207,290.6023465,197.6820818,-9,101,0.727191687
4316,159074.5502,384831.6632,659.2800293,109,111,128.9965795,121.8170066,11,20,0.60118866
4317,159907.1035,381871.0185,310,64,77,137.9110689,110.1706551,33,74,0.64533484
4318,160285.0585,384885.88,309.7998962,109,111,128.9965795,121.8170066,11,20,0.751982629
4320,160166.8809,386033.4907,283,109,111,128.9965795,121.8170066,11,20,0.636670232
4322,161294.4673,385004.2912,320.2588806,190,207,290.6023465,197.6820818,-9,101,0.55633539
4325,163635.5165,381008.7446,494.2399902,190,207,290.6023465,197.6820818,-9,101,0.56449306
4326,161727.0192,385989.8131,286.1600037,190,207,290.6023465,197.6820818,-9,101,0.624844849
4330,164025.4694,383721.9156,324.4235229,190,207,290.6023465,197.6820818,-9,101,0.566279292
4332,162208.7152,382330.3917,420.519989,190,207,290.6023465,197.6820818,-9,101,0.809922576
4333,160256.5642,382065.7936,306.6360168,64,77,137.9110689,110.1706551,33,74,0.662609458
4340,160129.1521,387613.959,334.9599915,190,207,290.6023465,197.6820818,-9,101,0.535377026
4345,162203.2846,385932.5944,522.1104736,190,207,290.6023465,197.6820818,-9,101,0.578490496
4346,161214.6966,385838.3203,342.8074951,190,207,290.6023465,197.6820818,-9,101,0.567085922
4347,160069.8737,385587.796,404.7600098,109,111,128.9965795,121.8170066,11,20,0.74404192
4348,160498.1257,386028.2841,262.7028503,109,111,128.9965795,121.8170066,11,20,0.620117545
4349,161101.8173,382509.7466,658.159668,64,77,137.9110689,110.1706551,33,74,0.82195431
4351,160392.9222,384931.1349,322.2950134,109,111,128.9965795,121.8170066,11,20,0.753769279
4355,160887.2867,386789.7803,231.4801331,109,111,128.9965795,121.8170066,11,20,0.582642734
4356,160990.048,385084.7944,228.4818878,0,0,0,0,0,0,0.642752647
4357,159353.5652,385193.3939,416.5306702,109,111,128.9965795,121.8170066,11,20,0.591732681
4360,162809.9028,387705.8802,317.3999939,190,207,290.6023465,197.6820818,-9,101,0.546327531
4361,160760.8312,382328.8965,441.0400085,64,77,137.9110689,110.1706551,33,74,0.827215254
4362,162704.1618,381077.3409,397.1000061,190,207,290.6023465,197.6820818,-9,101,0.704992533
4365,159453.9048,381834.1152,306.0286865,64,77,137.9110689,110.1706551,33,74,0.560468495
4368,159407.1144,384522.153,351.4016418,64,77,137.9110689,110.1706551,33,74,0.58973664
4375,162787.3693,382595.8601,556.5166626,190,207,290.6023465,197.6820818,-9,101,0.698526621
4376,161317.5695,383018.207,319.1409302,64,77,137.9110689,110.1706551,33,74,0.678198755
4378,161949.9682,382320.5314,385.9794312,190,207,290.6023465,197.6820818,-9,101,0.799245
4381,162473.9044,380854.0075,238.6869965,190,207,290.6023465,197.6820818,-9,101,0.519997835
4387,163326.8425,383678.9473,334.0400085,190,207,290.6023465,197.6820818,-9,101,0.699537456
4391,160558.0241,383288.8623,392.2387085,64,77,137.9110689,110.1706551,33,74,0.810337484
4398,161147.6475,381284.2085,459.7498474,64,77,137.9110689,110.1706551,33,74,0.540367961
4399,161154.9758,384215.6525,272.8623962,190,207,290.6023465,197.6820818,-9,101,0.648128092
4400,160640.1332,383620.995,357.9191284,109,111,128.9965795,121.8170066,11,20,0.802490771
4405,162020.4168,382874.5401,329.1199951,190,207,290.6023465,197.6820818,-9,101,0.689848244
4409,159782.4881,385904.0647,386.3999939,109,111,128.9965795,121.8170066,11,20,0.596011996
4415,160441.1965,386575.3853,640.3341064,109,111,128.9965795,121.8170066,11,20,0.592904806
4416,161321.7825,386018.4445,362.3800049,190,207,290.6023465,197.6820818,-9,101,0.534691215
4418,163933.9222,382102.5385,516.3980713,190,207,290.6023465,197.6820818,-9,101,0.557004511
4427,163097.9431,383399.0292,309.2999878,190,207,290.6023465,197.6820818,-9,101,0.800857246
4429,163545.6629,382525.7984,376.4728088,190,207,290.6023465,197.6820818,-9,101,0.71933639
4430,163484.5961,381682.2938,673.0979004,190,207,290.6023465,197.6820818,-9,101,0.819140732
4431,160021.969,382297.2442,244.2997284,64,77,137.9110689,110.1706551,33,74,0.603938997
4433,160607.6371,384979.0711,324.7000122,109,111,128.9965795,121.8170066,11,20,0.751407266
4440,163829.8216,382045.0071,372.8183899,190,207,290.6023465,197.6820818,-9,101,0.619641781
4446,161256.7936,385297.8826,293.7936401,190,207,290.6023465,197.6820818,-9,101,0.628513753
4447,158702.1477,382994.9846,376.1089783,64,77,137.9110689,110.1706551,33,74,0.569626033
4448,160220.9043,386671.0275,419.0799866,109,111,128.9965795,121.8170066,11,20,0.562441647
